transaction_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,product_id
2611,739,2017-04-18,True,Approved,1765.3,709.48,148
2612,1252,2017-08-20,False,Approved,575.27,431.45,49
2613,189,2017-03-22,False,Approved,1992.93,762.63,63
2614,1230,2017-05-09,True,Approved,544.05,376.84,132
2615,3469,2017-11-24,,Approved,1362.99,57.74,168
2616,2273,2017-06-06,False,Approved,543.39,407.54,68
2617,795,2017-02-07,False,Approved,1661.92,1479.11,165
2618,2192,2017-08-31,,Approved,795.34,101.58,109
2619,1279,2017-07-19,False,Approved,1386.84,1234.29,43
2620,1755,2017-04-29,False,Approved,230.91,173.18,73
2621,1214,2017-04-19,False,Approved,1945.43,333.18,36
2622,1613,2017-10-01,False,Approved,1280.28,829.51,106
2623,2783,2017-06-21,True,Approved,183.86,137.9,113
2624,2498,2017-10-17,False,Approved,1148.64,689.18,50
2625,132,2017-12-23,True,Approved,533.51,400.13,102
2626,902,2017-10-16,False,Approved,1466.68,363.25,35
2627,2384,2017-05-06,True,Approved,1769.64,108.76,147
2628,174,2017-10-23,False,Approved,2083.94,675.03,157
2629,1773,2017-07-28,True,Approved,569.56,528.43,179
2630,2444,2017-04-16,False,Approved,774.53,464.72,162
2631,1255,2017-10-13,False,Approved,1073.07,933.84,151
2632,2534,2017-07-13,True,Approved,1703.52,1516.13,32
2633,149,2017-10-17,,Cancelled,742.54,667.4,34
2634,151,2017-09-20,True,Approved,1890.39,260.14,114
2635,249,2017-11-13,False,Approved,748.17,448.9,29
2636,669,2017-11-27,True,Approved,1240.31,795.1,146
2637,1964,2017-04-24,False,Approved,1415.01,1259.36,174
2638,34,2017-04-07,False,Approved,2083.94,675.03,157
2639,602,2017-05-17,True,Approved,100.35,75.26,5
2640,2183,2017-12-20,False,Approved,1775.81,1580.47,53
2641,3062,2017-11-14,True,Approved,100.35,75.26,171
2642,2986,2017-03-31,False,Approved,1036.59,206.35,189
2643,2705,2017-12-28,True,Approved,1810.0,1610.9,91
2644,269,2017-07-15,False,Approved,1577.53,826.51,85
2645,3172,2017-08-04,True,Approved,1386.84,1234.29,43
2646,576,2017-10-30,True,Approved,2091.47,388.92,23
2647,1768,2017-06-23,,Approved,1483.2,99.59,24
2648,1725,2017-09-21,,Approved,688.63,612.88,112
2649,1689,2017-08-16,True,Approved,590.26,525.33,130
2650,2205,2017-07-13,True,Approved,1036.59,206.35,189
2651,240,2017-04-09,False,Cancelled,1240.31,795.1,134
2652,2403,2017-08-02,False,Approved,230.91,173.18,73
2653,3028,2017-11-07,True,Approved,2091.47,388.92,84
2654,1833,2017-01-04,True,Approved,2091.47,388.92,84
2655,2396,2017-04-22,False,Approved,1274.93,764.96,38
2656,2826,2017-08-12,False,Approved,416.98,312.74,90
2657,2336,2017-07-29,False,Approved,590.26,525.33,130
2658,3090,2017-06-15,True,Approved,1793.43,248.82,83
2659,2820,2017-10-08,True,Approved,1228.07,400.91,142
2660,430,2017-04-01,False,Approved,1636.9,44.71,164
2661,2372,2017-08-31,True,Approved,1793.43,248.82,83
2662,1823,2017-05-01,True,Approved,642.31,513.85,172
2663,1299,2017-07-06,True,Approved,1458.17,874.9,87
2664,2715,2017-09-17,False,Approved,1810.0,1610.9,91
2665,1748,2017-09-10,True,Approved,1762.96,950.52,100
2666,298,2017-03-07,False,Approved,1703.52,1516.13,66
2667,3467,2017-04-17,True,Approved,1280.28,829.51,106
2668,2415,2017-11-17,False,Approved,1894.19,598.76,111
2669,167,2017-01-15,True,Approved,1163.89,589.27,129
2670,647,2017-08-22,False,Approved,2091.47,388.92,23
2671,3365,2017-01-05,False,Approved,795.34,101.58,109
2672,1773,2017-12-22,False,Approved,183.86,137.9,113
2673,902,2017-11-06,True,Approved,1148.64,689.18,156
2674,888,2017-02-02,True,Approved,1024.66,614.8,48
2675,2158,2017-05-03,True,Approved,792.9,594.68,135
2676,336,2017-10-09,False,Approved,230.91,173.18,10
2677,3225,2017-04-04,True,Approved,575.27,431.45,49
2678,187,2017-08-21,True,Approved,533.51,400.13,102
2679,489,2017-02-06,True,Approved,1777.8,820.78,60
2680,1635,2017-02-07,False,Approved,1775.81,1580.47,53
2681,1773,2017-03-16,True,Approved,544.05,376.84,132
2682,2068,2017-07-24,False,Approved,499.53,388.72,3
2683,2659,2017-12-25,True,Approved,752.64,205.36,72
2684,1752,2017-07-11,True,Approved,2091.47,388.92,23
2685,1776,2017-09-28,True,Approved,1179.0,707.4,163
2686,2196,2017-03-12,False,Approved,1024.66,614.8,122
2687,2707,2017-02-28,False,Approved,1240.31,795.1,134
2688,2616,2017-07-04,False,Approved,1810.0,1610.9,77
2689,2853,2017-07-01,True,Approved,752.64,205.36,72
2690,1822,2017-06-13,True,Approved,227.88,136.73,28
2691,637,2017-04-11,False,Approved,1977.36,1759.85,127
2692,3498,2017-08-25,False,Approved,100.35,75.26,171
2693,2633,2017-10-09,True,Approved,1415.01,1259.36,174
2694,1703,2017-04-04,False,Approved,569.56,528.43,179
2695,2648,2017-09-18,False,Approved,1024.66,614.8,48
2696,3433,2017-04-15,False,Approved,543.39,407.54,68
2697,2887,2017-01-25,True,Approved,1466.68,363.25,54
2698,1074,2017-09-20,False,Approved,1635.3,993.66,180
2699,2495,2017-10-14,False,Approved,1071.23,380.74,55
2700,56,2017-03-08,True,Approved,1073.07,933.84,151
2701,871,2017-11-06,True,Approved,1636.9,44.71,133
2702,2096,2017-08-15,False,Approved,1071.23,380.74,131
2703,2189,2017-10-08,True,Approved,1227.34,770.89,71
2704,835,2017-10-23,True,Approved,1458.17,874.9,87
2705,2639,2017-09-18,True,Approved,1415.01,1259.36,174
2706,1120,2017-04-28,False,Approved,1151.96,649.49,93
2707,693,2017-02-14,True,Approved,1636.9,44.71,133
2708,2912,2017-11-14,False,Approved,590.26,525.33,21
2709,201,2017-12-02,True,Approved,1720.7,1531.42,99
2710,885,2017-12-23,True,Approved,752.64,205.36,160
2711,1574,2017-06-15,False,Approved,1661.92,1479.11,46
2712,239,2017-02-02,False,Approved,1810.0,1610.9,91
2713,1965,2017-12-24,False,Approved,363.01,290.41,170
2714,2896,2017-01-14,False,Approved,774.53,464.72,78
2715,583,2017-11-29,True,Approved,441.49,84.99,95
2716,1168,2017-07-06,False,Approved,1036.59,206.35,189
2717,1540,2017-12-25,True,Approved,569.56,528.43,179
2718,958,2017-04-18,True,Approved,360.4,270.3,15
2719,2839,2017-03-18,True,Approved,586.45,521.94,154
2720,1669,2017-01-09,False,Approved,1216.14,1082.36,33
2721,821,2017-05-15,False,Approved,958.74,748.9,44
2722,1061,2017-12-05,True,Approved,533.51,400.13,102
2723,2304,2017-09-07,True,Approved,1661.92,1479.11,46
2724,1589,2017-04-08,True,Approved,1483.2,99.59,125
2725,2666,2017-02-18,False,Approved,544.05,376.84,132
2726,990,2017-05-23,True,Approved,586.45,521.94,154
2727,2992,2017-11-05,True,Approved,1071.23,380.74,55
2728,1722,2017-08-27,False,Approved,1231.15,161.6,39
2729,2098,2017-10-23,False,Approved,1415.01,1259.36,117
2730,877,2017-05-04,True,Approved,742.54,667.4,34
2731,3079,2017-05-28,True,Approved,1458.17,874.9,87
2732,2155,2017-01-31,True,Approved,12.01,7.21,52
2733,963,2017-09-13,False,Approved,227.88,136.73,11
2734,1432,2017-11-27,True,Approved,230.91,173.18,10
2735,524,2017-05-16,True,Approved,569.56,528.43,179
2736,1123,2017-12-06,False,Approved,795.34,101.58,109
2737,1745,2017-04-27,True,Approved,1311.44,1167.18,76
2738,490,2017-06-14,True,Approved,1873.97,863.95,143
2739,372,2017-07-22,False,Approved,1172.78,1043.77,181
2740,2615,2017-01-15,True,Approved,2005.66,1203.4,105
2741,324,2017-12-09,True,Approved,1292.84,13.44,110
2742,1331,2017-08-22,True,Approved,1977.36,1759.85,127
2743,1107,2017-11-12,False,Approved,495.72,297.43,7
2744,3382,2017-07-02,False,Approved,1810.0,1610.9,77
2745,310,2017-09-28,True,Approved,2091.47,388.92,23
2746,3242,2017-09-03,True,Approved,2091.47,388.92,23
2747,184,2017-04-29,False,Approved,1890.39,260.14,173
2748,384,2017-07-11,False,Approved,1073.07,933.84,151
2749,2830,2017-06-05,True,Approved,752.64,205.36,72
2750,1913,2017-06-25,False,Approved,227.88,136.73,28
2751,1381,2017-01-21,False,Approved,1240.31,795.1,146
2752,1345,2017-11-10,True,Approved,1812.75,582.48,86
2753,781,2017-02-19,False,Approved,60.34,45.26,56
2754,1061,2017-08-14,True,Approved,1311.44,1167.18,76
2755,1171,2017-03-13,False,Approved,1073.07,933.84,151
2756,2031,2017-02-20,True,Approved,642.31,513.85,144
2757,1873,2017-12-22,True,Approved,1057.51,154.4,80
2758,1810,2017-12-24,True,Approved,358.39,215.03,7
2759,1492,2017-11-08,True,Approved,2091.47,388.92,23
2760,937,2017-11-03,False,Approved,1807.45,778.69,128
2761,877,2017-02-15,False,Approved,980.37,234.43,31
2762,2759,2017-09-11,True,Approved,1469.44,596.55,126
2763,621,2017-05-04,True,Approved,1992.93,762.63,124
2764,2428,2017-07-21,True,Approved,1024.66,614.8,48
2765,2173,2017-05-09,False,Approved,1061.56,733.58,118
2766,3191,2017-09-06,False,Approved,1635.3,993.66,177
2767,1307,2017-08-19,True,Approved,60.34,45.26,13
2768,1263,2017-11-18,True,Approved,752.64,205.36,160
2769,235,2017-10-10,False,Approved,742.54,667.4,34
2770,1545,2017-01-21,True,Approved,1403.5,954.82,20
2771,3470,2017-01-01,False,Approved,2005.66,1203.4,105
2772,1929,2017-01-31,False,Approved,235.63,125.07,161
2773,1136,2017-05-08,,Approved,230.91,173.18,10
2774,1147,2017-04-27,False,Approved,1842.92,1105.75,42
2775,409,2017-06-15,True,Approved,235.63,125.07,161
2776,1144,2017-09-14,True,Approved,1466.68,363.25,54
2777,1403,2017-03-29,True,Approved,499.53,388.72,64
2778,3042,2017-12-19,True,Approved,1777.8,820.78,107
2779,2635,2017-07-07,False,Approved,71.49,53.62,22
2780,225,2017-11-23,False,Approved,290.62,215.14,158
2781,792,2017-02-24,False,Approved,1057.51,154.4,65
2782,2320,2017-12-06,False,Approved,1061.56,733.58,118
2783,272,2017-03-24,False,Approved,2091.47,388.92,23
2784,1619,2017-07-28,False,Approved,752.64,205.36,160
2785,1765,2017-07-09,False,Approved,1765.3,709.48,40
2786,127,2017-12-07,True,Approved,752.64,205.36,160
2787,763,2017-02-03,True,Approved,1231.15,161.6,39
2788,2355,2017-02-07,True,Approved,1057.51,154.4,80
2789,3231,2017-07-17,True,Approved,1483.2,99.59,125
2790,3228,2017-01-31,True,Approved,1292.84,13.44,110
2791,1348,2017-07-26,True,Approved,1945.43,333.18,36
2792,1250,2017-10-23,False,Approved,1636.9,44.71,133
2793,1902,2017-07-13,False,Approved,574.64,459.71,27
2794,3499,2017-01-12,False,Approved,478.16,298.72,123
2795,791,2017-05-14,True,Approved,1720.7,1531.42,99
2796,262,2017-12-20,False,Approved,1807.45,778.69,110
2797,848,2017-08-12,False,Approved,360.4,270.3,139
2798,2181,2017-05-28,True,Approved,71.16,56.93,120
2799,1240,2017-10-18,True,Approved,1228.07,400.91,142
2800,2683,2017-11-09,True,Approved,1873.97,863.95,143
2801,3417,2017-01-05,True,Approved,586.45,521.94,154
2802,501,2017-05-31,True,Approved,441.49,84.99,5
2803,653,2017-09-26,True,Approved,1894.19,598.76,111
2804,2340,2017-07-02,True,Approved,1163.89,589.27,41
2805,2504,2017-09-10,False,Approved,2091.47,388.92,23
2806,3295,2017-07-16,False,Approved,642.31,513.85,172
2807,1104,2017-09-25,True,Approved,202.62,151.96,182
2808,3117,2017-03-09,True,Approved,1231.15,161.6,39
2809,1522,2017-12-21,True,Approved,1036.59,206.35,189
2810,3489,2017-04-07,True,Approved,792.9,594.68,135
2811,63,2017-09-21,False,Approved,1362.99,57.74,168
2812,1824,2017-01-05,False,Approved,71.49,53.62,22
2813,1193,2017-02-03,True,Approved,1172.78,1043.77,145
2814,3011,2017-06-04,True,Approved,1151.96,649.49,153
2815,2697,2017-08-28,True,Approved,363.01,290.41,1
2816,2595,2017-04-16,True,Approved,1403.5,954.82,20
2817,2457,2017-04-02,False,Approved,1403.5,954.82,81
2818,3414,2017-01-03,True,Approved,1775.81,1580.47,53
2819,3299,2017-05-02,False,Approved,1873.97,863.95,143
2820,696,2017-09-18,True,Approved,774.53,464.72,78
2821,2307,2017-08-22,False,Approved,235.63,125.07,4
2822,1225,2017-04-10,True,Approved,1777.8,820.78,60
2823,2792,2017-03-18,True,Approved,1810.0,1610.9,91
2824,306,2017-08-29,False,Approved,569.56,528.43,12
2825,3060,2017-01-05,True,Approved,1065.03,230.09,176
2826,1005,2017-02-02,True,Approved,1775.81,1580.47,37
2827,3326,2017-01-10,False,Approved,1483.2,99.59,24
2828,3273,2017-03-13,False,Approved,1810.0,1610.9,91
2829,2199,2017-03-18,False,Approved,1636.9,44.71,164
2830,1096,2017-03-23,False,Approved,1198.46,381.1,58
2831,1788,2017-02-01,False,Approved,1793.43,248.82,97
2832,1290,2017-09-26,True,Approved,1469.44,596.55,152
2833,684,2017-02-11,False,Approved,569.56,528.43,179
2834,507,2017-03-30,False,Approved,1274.93,764.96,38
2835,836,2017-05-30,False,Approved,416.98,312.74,90
2836,635,2017-07-03,False,Approved,569.56,528.43,179
2837,478,2017-01-10,True,Approved,71.16,56.93,120
2838,2544,2017-11-28,False,Approved,71.16,56.93,120
2839,719,2017-04-14,False,Approved,1274.93,764.96,38
2840,3245,2017-05-12,False,Approved,1538.99,829.65,155
2841,1360,2017-07-02,True,Approved,742.54,667.4,34
2842,1451,2017-11-29,,Approved,1777.8,820.78,60
2843,1506,2017-12-30,True,Approved,363.01,290.41,170
2844,478,2017-12-27,True,Approved,1274.93,764.96,38
2845,1380,2017-04-20,False,Approved,1469.44,596.55,126
2846,2358,2017-11-16,True,Approved,416.98,312.74,14
2847,1433,2017-08-15,False,Approved,1280.28,829.51,106
2848,3374,2017-06-17,False,Approved,1890.39,260.14,114
2849,1036,2017-02-10,False,Approved,2083.94,675.03,157
2850,39,2017-08-28,False,Approved,1793.43,248.82,83
2851,1178,2017-10-12,True,Approved,1777.8,820.78,60
2852,89,2017-02-14,False,Approved,1415.01,1259.36,174
2853,800,2017-08-18,False,Approved,1636.9,44.71,133
2854,1354,2017-10-17,False,Approved,1483.2,99.59,125
2855,1413,2017-06-30,False,Approved,1362.99,57.74,168
2856,1429,2017-05-01,True,Approved,230.91,173.18,73
2857,1345,2017-04-26,False,Approved,1065.03,230.09,176
2858,1637,2017-07-11,True,Approved,1894.19,598.76,88
2859,2438,2017-10-03,False,Approved,1765.3,709.48,148
2860,3215,2017-03-11,True,Approved,1403.5,954.82,20
2861,2442,2017-08-04,False,Approved,358.39,215.03,184
2862,1336,2017-09-23,False,Approved,574.64,459.71,27
2863,3129,2017-05-11,True,Approved,642.31,513.85,172
2864,3478,2017-09-24,False,Approved,642.7,211.37,75
2865,1367,2017-12-19,False,Approved,71.16,56.93,120
2866,2562,2017-06-03,False,Approved,1228.07,400.91,142
2867,1554,2017-08-18,False,Approved,1661.92,1479.11,46
2868,2458,2017-05-20,False,Approved,2091.47,388.92,84
2869,2121,2017-10-02,False,Approved,1635.3,993.66,177
2870,2888,2017-04-24,True,Approved,2091.47,388.92,84
2871,3334,2017-02-27,True,Approved,544.05,376.84,132
2872,52,2017-04-22,False,Approved,1703.52,1516.13,32
2873,781,2017-02-20,True,Approved,416.98,312.74,90
2874,1801,2017-06-30,False,Approved,2083.94,675.03,157
2875,2012,2017-06-09,False,Approved,183.86,137.9,4
2876,2454,2017-05-13,True,Approved,2091.47,388.92,23
2877,849,2017-08-24,False,Approved,1483.2,99.59,125
2878,799,2017-04-16,True,Approved,688.63,612.88,59
2879,3071,2017-03-12,False,Approved,71.49,53.62,22
2880,2415,2017-09-06,True,Approved,642.31,513.85,144
2881,1585,2017-07-18,False,Approved,980.37,234.43,31
2882,1711,2017-08-13,False,Approved,2083.94,675.03,149
2883,1195,2017-12-01,False,Approved,642.7,211.37,75
2884,699,2017-11-05,True,Approved,1403.5,954.82,20
2885,802,2017-08-02,True,Approved,1977.36,1759.85,119
2886,3088,2017-12-27,True,Approved,12.01,7.21,52
2887,2770,2017-08-12,False,Approved,543.39,407.54,9
2888,1980,2017-06-30,False,Approved,1793.43,248.82,97
2889,1012,2017-12-21,False,Approved,1129.13,677.48,26
2890,3225,2017-03-05,True,Approved,912.52,141.4,116
2891,2434,2017-07-08,False,Approved,1762.96,950.52,100
2892,2055,2017-04-22,True,Approved,590.26,525.33,21
2893,3126,2017-10-18,False,Approved,748.17,448.9,29
2894,1951,2017-06-06,False,Approved,945.04,507.58,82
2895,2062,2017-04-14,True,Approved,1812.75,582.48,86
2896,1771,2017-05-26,True,Approved,1057.51,154.4,80
2897,3221,2017-05-28,False,Approved,1198.46,381.1,58
2898,2061,2017-06-24,True,Approved,2083.94,675.03,149
2899,1944,2017-10-06,True,Approved,1577.53,826.51,41
2900,1697,2017-03-14,False,Approved,1807.45,778.69,128
2901,2242,2017-01-26,True,Approved,1061.56,733.58,118
2902,1597,2017-05-14,True,Approved,1179.0,707.4,163
2903,629,2017-03-08,True,Approved,792.9,594.68,159
2904,2061,2017-01-21,True,Approved,1172.78,1043.77,145
2905,2062,2017-11-18,False,Approved,1280.28,829.51,106
2906,2746,2017-12-22,True,Approved,1466.68,363.25,54
2907,1656,2017-07-25,False,Approved,1071.23,380.74,55
2908,1722,2017-02-22,True,Approved,235.63,125.07,161
2909,1664,2017-01-25,True,Approved,1577.53,826.51,85
2910,1122,2017-08-17,True,Approved,60.34,45.26,56
2911,850,2017-02-24,False,Approved,586.45,521.94,154
2912,2347,2017-10-04,True,Approved,1148.64,689.18,50
2913,1396,2017-04-06,True,Approved,574.64,459.71,27
2914,3391,2017-02-10,True,Approved,1466.68,363.25,35
2915,1546,2017-09-18,False,Approved,1403.5,954.82,20
2916,2465,2017-08-24,True,Approved,1458.17,874.9,87
2917,2072,2017-11-29,True,Approved,363.01,290.41,170
2918,299,2017-07-02,False,Approved,1057.51,154.4,80
2919,1912,2017-04-23,False,Approved,1151.96,649.49,153
2920,2179,2017-01-07,False,Approved,774.53,464.72,78
2921,1329,2017-02-14,False,Approved,1403.5,954.82,20
2922,414,2017-01-09,False,Approved,1071.23,380.74,131
2923,1606,2017-11-10,True,Approved,1762.96,950.52,100
2924,2189,2017-07-08,True,Approved,1280.28,829.51,115
2925,1480,2017-11-16,True,Approved,478.16,298.72,5
2926,1783,2017-11-11,True,Approved,60.34,45.26,56
2927,3198,2017-09-20,True,Approved,1057.51,154.4,80
2928,2330,2017-10-23,False,Approved,416.98,312.74,90
2929,1615,2017-02-15,True,Approved,1807.45,778.69,128
2930,2131,2017-09-20,False,Approved,1415.01,1259.36,174
2931,1905,2017-12-20,False,Approved,1024.66,614.8,48
2932,21,2017-08-17,True,Approved,1793.43,248.82,83
2933,238,2017-09-14,False,Approved,1992.93,762.63,63
2934,673,2017-12-28,False,Approved,1890.39,260.14,114
2935,1910,2017-09-06,True,Approved,71.16,56.93,6
2936,1581,2017-11-24,True,Approved,1198.46,381.1,166
2937,1665,2017-07-23,True,Approved,1292.84,13.44,110
2938,3315,2017-09-29,True,Approved,1483.2,99.59,125
2939,2455,2017-08-10,False,Approved,1061.56,733.58,118
2940,395,2017-04-02,True,Approved,533.51,400.13,18
2941,115,2017-12-16,True,Approved,1873.97,863.95,143
2942,2717,2017-07-04,True,Approved,2005.66,1203.4,105
2943,820,2017-01-06,False,Approved,71.16,56.93,6
2944,2849,2017-06-22,False,Approved,1469.44,596.55,152
2945,3465,2017-10-19,False,Approved,227.88,136.73,11
2946,3375,2017-01-25,True,Approved,1216.14,1082.36,33
2947,1136,2017-07-16,True,Approved,1036.59,206.35,136
2948,3212,2017-09-14,False,Approved,1163.77,,8
2949,93,2017-08-26,True,Approved,2091.47,388.92,23
2950,447,2017-12-30,False,Approved,748.17,448.9,70
2951,986,2017-10-16,True,Approved,748.17,448.9,70
2952,1140,2017-08-24,True,Approved,1073.07,933.84,151
2953,1410,2017-10-31,True,Approved,543.39,407.54,9
2954,795,2017-09-05,False,Approved,1129.13,677.48,26
2955,3172,2017-10-23,True,Approved,202.62,151.96,182
2956,1506,2017-09-05,False,Approved,1292.84,13.44,110
2957,1912,2017-11-22,False,Approved,12.01,7.21,2
2958,1764,2017-03-30,False,Approved,1403.5,954.82,20
2959,180,2017-12-19,True,Approved,688.63,612.88,59
2960,864,2017-09-08,True,Approved,1073.07,933.84,178
2961,1308,2017-08-15,False,Approved,2091.47,388.92,23
2962,348,2017-01-15,True,Approved,1240.31,795.1,146
2963,74,2017-10-16,True,Approved,590.26,525.33,130
2964,2471,2017-11-09,False,Approved,1458.17,874.9,87
2965,2311,2017-10-25,True,Approved,1024.66,614.8,48
2966,1372,2017-10-22,True,Approved,1403.5,954.82,20
2967,308,2017-05-18,True,Approved,235.63,125.07,4
2968,509,2017-10-02,True,Approved,495.72,297.43,137
2969,424,2017-02-08,True,Approved,980.37,234.43,96
2970,2226,2017-09-15,True,Approved,495.72,297.43,137
2971,1125,2017-07-02,True,Approved,175.89,131.92,104
2972,1933,2017-02-04,False,Approved,1873.97,863.95,143
2973,2174,2017-02-11,False,Approved,1483.2,99.59,24
2974,3232,2017-12-22,False,Approved,1289.85,74.51,98
2975,1699,2017-10-10,True,Approved,1703.52,1516.13,32
2976,2908,2017-10-29,False,Approved,478.16,298.72,123
2977,1725,2017-10-31,True,Approved,1483.2,99.59,24
2978,182,2017-01-17,True,Approved,1873.97,863.95,143
2979,9,2017-03-06,False,Approved,752.64,205.36,160
2980,1461,2017-11-29,True,Approved,1362.99,57.74,168
2981,2375,2017-10-05,True,Approved,1873.97,863.95,143
2982,614,2017-06-16,False,Approved,586.45,521.94,154
2983,849,2017-11-15,False,Approved,1466.68,363.25,35
2984,3042,2017-02-20,False,Approved,230.91,173.18,10
2985,3232,2017-01-29,True,Approved,1071.23,380.74,55
2986,2144,2017-10-24,True,Approved,1024.66,614.8,48
2987,1136,2017-01-13,True,Approved,175.89,131.92,16
2988,2656,2017-04-04,True,Approved,1810.0,1610.9,91
2989,1840,2017-07-12,False,Approved,1458.17,874.9,175
2990,2984,2017-03-30,True,Approved,1151.96,649.49,93
2991,812,2017-04-10,True,Approved,1294.66,,8
2992,3054,2017-04-21,False,Approved,774.53,464.72,78
2993,552,2017-03-17,False,Approved,1216.14,1082.36,33
2994,2072,2017-12-09,True,Approved,416.98,312.74,90
2995,1723,2017-04-14,False,Approved,1071.23,380.74,55
2996,951,2017-12-24,True,Approved,642.7,211.37,75
2997,1822,2017-09-02,False,Approved,202.62,151.96,182
2998,3406,2017-06-11,False,Approved,183.86,137.9,113
2999,725,2017-09-28,True,Approved,2091.47,388.92,84
3000,1169,2017-01-30,False,Approved,1555.58,818.01,150
3001,683,2017-03-19,True,Approved,1661.92,1479.11,46
3002,3268,2017-02-22,False,Approved,1538.99,829.65,62
3003,200,2017-02-15,True,Approved,1179.0,707.4,163
3004,502,2017-03-06,True,Approved,792.9,594.68,135
3005,205,2017-03-02,False,Approved,1403.5,954.82,20
3006,1113,2017-03-12,True,Approved,1458.17,874.9,87
3007,2523,2017-11-14,True,Approved,441.49,84.99,95
3008,2725,2017-01-13,False,Approved,575.27,431.45,49
3009,1627,2017-11-18,True,Approved,1311.44,1167.18,76
3010,1422,2017-05-30,True,Approved,1311.44,1167.18,76
3011,112,2017-06-19,False,Approved,1403.5,954.82,81
3012,2645,2017-03-12,True,Approved,1071.23,380.74,131
3013,192,2017-01-08,False,Approved,1148.64,689.18,156
3014,3148,2017-11-05,True,Approved,230.91,173.18,10
3015,1690,2017-08-22,True,Approved,1415.01,1259.36,174
3016,2251,2017-06-26,False,Approved,752.64,205.36,72
3017,2601,2017-04-10,True,Approved,1873.97,863.95,143
3018,3198,2017-08-23,True,Approved,1765.3,709.48,148
3019,2681,2017-09-13,False,Approved,1151.96,649.49,93
3020,1525,2017-12-06,False,Approved,235.63,125.07,4
3021,360,2017-12-22,False,Approved,642.7,211.37,75
3022,1773,2017-04-10,True,Approved,1198.46,381.1,166
3023,647,2017-01-20,False,Approved,1555.58,818.01,150
3024,3036,2017-02-22,False,Approved,1061.56,733.58,118
3025,245,2017-12-18,True,Approved,202.62,151.96,182
3026,2574,2017-01-15,,Approved,1661.92,1479.11,46
3027,202,2017-11-28,False,Approved,1024.66,614.8,48
3028,342,2017-07-04,False,Approved,642.31,513.85,172
3029,73,2017-07-15,False,Approved,71.49,53.62,22
3030,3413,2017-05-23,True,Approved,1945.43,333.18,141
3031,548,2017-09-14,False,Approved,230.91,173.18,10
3032,118,2017-10-21,False,Approved,642.7,211.37,103
3033,1120,2017-02-15,,Approved,1469.44,596.55,126
3034,356,2017-03-28,True,Approved,742.54,667.4,183
3035,2498,2017-07-16,True,Approved,1216.14,1082.36,33
3036,2730,2017-11-21,False,Approved,499.53,388.72,64
3037,2617,2017-01-22,True,Approved,2091.47,388.92,84
3038,2391,2017-03-15,False,Approved,441.49,84.99,95
3039,697,2017-12-19,True,Approved,1362.99,57.74,168
3040,551,2017-05-31,True,Approved,1890.39,260.14,173
3041,3334,2017-02-15,True,Approved,227.88,136.73,28
3042,3102,2017-04-05,True,Approved,1777.8,820.78,60
3043,787,2017-08-08,True,Approved,1458.17,874.9,87
3044,707,2017-11-16,True,Approved,1807.45,778.69,128
3045,2495,2017-09-05,False,Approved,1555.58,818.01,150
3046,1302,2017-12-01,False,Approved,1762.96,950.52,100
3047,659,2017-08-06,False,Approved,1894.19,598.76,111
3048,678,2017-03-22,False,Approved,1483.2,99.59,24
3049,2886,2017-09-27,True,Approved,574.64,459.71,27
3050,3146,2017-03-04,True,Approved,1769.64,108.76,94
3051,280,2017-09-29,True,Approved,1842.92,1105.75,138
3052,59,2017-04-10,True,Approved,1362.99,57.74,47
3053,1896,2017-05-19,False,Approved,1890.39,260.14,173
3054,2228,2017-07-15,True,Approved,1992.93,762.63,124
3055,775,2017-01-30,False,Approved,235.63,125.07,161
3056,1660,2017-07-01,True,Approved,1812.75,582.48,86
3057,122,2017-08-30,False,Approved,1415.01,1259.36,174
3058,2301,2017-12-25,True,Approved,1992.93,762.63,63
3059,3337,2017-11-27,True,Approved,642.7,211.37,75
3060,935,2017-04-14,False,Approved,2091.47,388.92,23
3061,903,2017-10-17,False,Approved,12.01,7.21,52
3062,2067,2017-05-04,True,Approved,958.74,748.9,44
3063,3012,2017-02-10,True,Approved,1945.43,333.18,141
3064,308,2017-06-24,False,Approved,1289.85,74.51,82
3065,221,2017-12-12,False,Approved,642.31,513.85,144
3066,188,2017-07-24,False,Approved,912.52,141.4,140
3067,385,2017-01-26,False,Approved,1179.0,707.4,74
3068,1148,2017-01-14,True,Approved,1765.3,709.48,40
3069,562,2017-05-09,True,Approved,1466.68,363.25,35
3070,417,2017-07-08,True,Approved,1661.92,1479.11,46
3071,1913,2017-05-29,False,Approved,230.91,173.18,73
3072,1207,2017-01-07,False,Approved,183.86,137.9,113
3073,1280,2017-06-16,True,Approved,2091.47,388.92,84
3074,2073,2017-02-26,True,Approved,1720.7,1531.42,186
3075,856,2017-12-18,True,Approved,1179.0,707.4,163
3076,1001,2017-11-18,True,Approved,543.39,407.54,68
3077,1253,2017-09-18,False,Approved,1311.44,1167.18,76
3078,660,2017-05-13,False,Approved,1894.19,598.76,88
3079,1095,2017-07-11,False,Approved,1274.93,764.96,38
3080,2914,2017-06-08,False,Approved,1289.85,74.51,98
3081,3330,2017-10-25,True,Approved,945.04,507.58,82
3082,1092,2017-01-16,True,Approved,499.53,388.72,64
3083,99,2017-06-15,False,Approved,441.49,84.99,95
3084,2481,2017-06-02,True,Approved,795.34,101.58,109
